"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
18,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","metabolic rate",0.14,"(O2) ml/h",25,1,8,"Q10 (25-30 degrees): 1.9",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
19,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","body mass",0.19,"g",,,16,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
19,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","metabolic rate",0.18,"(O2) ml/h",30,1,16,"Q10 (30-35 degrees): 2.8",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
20,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","body mass",0.187,"g",,,8,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
20,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","metabolic rate",0.27,"(O2) ml/h",35,1,8,"Q10 (35-40 degrees): 2.2",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
21,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","body mass",0.192,"g",,,8,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
21,"Arthropoda","Insecta","Odonata","Libellulidae","Pachydiplax","longipennis","both","metabolic rate",0.43,"(O2) ml/h",40,1,8,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
22,"Arthropoda","Insecta","Odonata","Libellulidae","Pantala ","flavescens","both","body mass",0.339,"g",,,6,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
22,"Arthropoda","Insecta","Odonata","Libellulidae","Pantala ","flavescens","both","metabolic rate",0.42,"(O2) ml/h",30,1,6,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
23,"Arthropoda","Insecta","Odonata","Libellulidae","Perithemis ","tenera","male","body mass",0.061,"g",,,9,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
23,"Arthropoda","Insecta","Odonata","Libellulidae","Perithemis ","tenera","male","metabolic rate",0.083,"(O2) ml/h",30,1,9,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
24,"Arthropoda","Insecta","Odonata","Libellulidae","Tramea","carolina","both","body mass",0.383,"g",,,10,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","",
24,"Arthropoda","Insecta","Odonata","Libellulidae","Tramea","carolina","both","metabolic rate",0.45,"(O2) ml/h",30,1,10,"",4,"(May, 1979)",1979,"May, M. L. (1979). Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm-up. Journal of Experimental Biology, 83(1), 79-94.","resting metabolic rate",
