"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
125,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"metabolic rate",57.9,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
126,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"body mass",111.7,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
126,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"metabolic rate",54.7,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
127,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"body mass",111.9,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
127,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"metabolic rate",49.6,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
128,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"body mass",120.6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
128,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"metabolic rate",95,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
129,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"body mass",129.2,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
129,"Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus ","maculatus",,"metabolic rate",81.6,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
130,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",2.06,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
130,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",12.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
131,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",2.82,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
131,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",23.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
132,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",4.53,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
132,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",18,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
133,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",5.53,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
133,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",28.6,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
134,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",5.63,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
134,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",25,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
135,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",5.63,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
135,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",30.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
136,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",6,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
136,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",33.6,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
137,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",6.74,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
137,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",27,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
138,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",8.03,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
138,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",17.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
139,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",8.03,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
139,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",28.6,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
140,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",8.24,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
140,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",24.7,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
141,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",8.66,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
141,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",23,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
142,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",9.08,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
142,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",19.1,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
143,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",9.08,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
143,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",44.4,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
144,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",9.23,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
144,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",24.4,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
145,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",9.71,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
145,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",36.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
146,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",11.64,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
146,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",43.1,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
147,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",12.12,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
147,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",35.4,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
148,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",14.03,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
148,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",45.6,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
149,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",14.65,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
149,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",89,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
150,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",14.87,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
150,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",56,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
151,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",18.63,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
151,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",85.1,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
152,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",22.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
152,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",110.7,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
153,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",23.82,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
153,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",110.3,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
154,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"body mass",23.88,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
154,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","hamatum",,"metabolic rate",94.8,"uW",28,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
155,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",4.2,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
155,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",11.6,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
156,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",5.4,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
