"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
15,"Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","lapponica","","body mass",333.6,"g",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
16,"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","phaeopus","","brain size",3.13,"ml",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
16,"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","phaeopus","","body mass",380.1,"g",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
17,"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","madagascariensis","","brain size",4.7,"ml",,,5,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
17,"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","madagascariensis","","body mass",764.1,"g",,,5,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
18,"Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","hypoleucos","","brain size",0.86,"ml",,,5,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
18,"Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","hypoleucos","","body mass",43.3,"g",,,5,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
19,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","brevipes","","brain size",1.36,"ml",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
19,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","brevipes","","body mass",123.7,"g",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
20,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","nebularia","","brain size",1.85,"ml",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
20,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","nebularia","","body mass",173.5,"g",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
