"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
23,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","occidenlalis",,"body mass",28,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
23,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","occidenlalis",,"brain size",0.44,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
24,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","giffardi",,"body mass",82,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
24,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","giffardi",,"brain size",0.55,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
25,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","pyrenaicus",,"body mass",57.5,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
25,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","pyrenaicus",,"brain size",1.33,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
26,"Chordata","Mammalia","Soricomorpha","Talpidae","Desmana","moschata",,"body mass",440,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
26,"Chordata","Mammalia","Soricomorpha","Talpidae","Desmana","moschata",,"brain size",4,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
27,"Chordata","Mammalia","Eulipotyphla","Talpidae","Talpa","europaea",,"body mass",76,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
27,"Chordata","Mammalia","Eulipotyphla","Talpidae","Talpa","europaea",,"brain size",1.02,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
