"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Agelaia","xanthopus",,"brain size",0.2803,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
2,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Agelaia","xanthopus",,"brain size",0.2484,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
3,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Agelaia","xanthopus",,"brain size",0.2478,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
4,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Agelaia","xanthopus",,"brain size",0.312,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
5,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Agelaia","xanthopus",,"brain size",0.3184,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
6,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Angiopolybia ","ischkai ",,"brain size",0.1332,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
7,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Angiopolybia ","ischkai ",,"brain size",0.1625,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
8,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Angiopolybia ","ischkai ",,"brain size",0.1554,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
9,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Angiopolybia ","ischkai ",,"brain size",0.1671,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
10,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Angiopolybia ","ischkai ",,"brain size",0.137,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
11,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.3302,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
12,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.2708,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
13,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.4098,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
14,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.3073,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
15,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.3561,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
16,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Apoica ","pallens",,"brain size",0.3563,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
17,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2083,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
18,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2655,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
19,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2325,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
20,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2275,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
21,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2261,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
22,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2436,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
23,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.2132,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
24,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Brachygastra","smithii",,"brain size",0.1936,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
25,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Charterginus","fulvus ",,"brain size",0.1662,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
