"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
13,"Chordata","Aves","Apodiformes","Trochilidae","Boissonneaua","matthewsii","","metabolic rate",276,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
14,"Chordata","Aves","Apodiformes","Trochilidae","Anthracothorax","nigricollis","","body mass",7.7,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
14,"Chordata","Aves","Apodiformes","Trochilidae","Anthracothorax","nigricollis","","metabolic rate",268,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
15,"Chordata","Aves","Apodiformes","Trochilidae","Eugenes","fulgens ","male","body mass",7.9,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
15,"Chordata","Aves","Apodiformes","Trochilidae","Eugenes","fulgens ","male","metabolic rate",285,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
16,"Chordata","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae","male","body mass",8,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
16,"Chordata","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae","male","metabolic rate",252,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
17,"Chordata","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae","male","body mass",8.3,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
17,"Chordata","Aves","Apodiformes","Trochilidae","Lampornis","clemenciae","male","metabolic rate",302,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
18,"Chordata","Aves","Apodiformes","Trochilidae","Oreotrochilus ","estella","male","body mass",8.5,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
18,"Chordata","Aves","Apodiformes","Trochilidae","Oreotrochilus ","estella","male","metabolic rate",290,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
19,"Chordata","Aves","Apodiformes","Trochilidae","Oreotrochilus ","estella","male","body mass",8.9,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
19,"Chordata","Aves","Apodiformes","Trochilidae","Oreotrochilus ","estella","male","metabolic rate",217,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
20,"Chordata","Aves","Apodiformes","Trochilidae","Eulampis","jugularis","male","body mass",9.5,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
20,"Chordata","Aves","Apodiformes","Trochilidae","Eulampis","jugularis","male","metabolic rate",204,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
21,"Chordata","Aves","Apodiformes","Trochilidae","Patagona ","gigas","","body mass",17.5,"g",,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","",
21,"Chordata","Aves","Apodiformes","Trochilidae","Patagona ","gigas","","metabolic rate",197,"J/g/h",25,,,"",52,"Krüger, Prinzinger, & Schuchmann, 1982",1982,"Krüger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.","basal metabolic rate",
