"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
14,"Chordata","Aves","Psittaciformes","Psittaculidae","Neophema","pulchella",,"body mass",40,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
14,"Chordata","Aves","Psittaciformes","Psittaculidae","Neophema","pulchella",,"metabolic rate",2.09,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
15,"Chordata","Aves","Psittaciformes","Psittaculidae","Neophema","bourkii",,"body mass",40,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
15,"Chordata","Aves","Psittaciformes","Psittaculidae","Neophema","bourkii",,"metabolic rate",1.94,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
16,"Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","canorus",,"body mass",128,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
16,"Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","canorus",,"metabolic rate",4.52,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
17,"Chordata","Aves","Cuculiformes","Cuculidae","Centropus","senegalensis",,"body mass",175,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
17,"Chordata","Aves","Cuculiformes","Cuculidae","Centropus","senegalensis",,"metabolic rate",5.43,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
18,"Chordata","Aves","Cuculiformes","Cuculidae","Eudynamys","scolopacea",,"body mass",188,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
18,"Chordata","Aves","Cuculiformes","Cuculidae","Eudynamys","scolopacea",,"metabolic rate",5.92,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
19,"Chordata","Aves","Gruiformes","Rallidae","Fulica","atra",,"body mass",754,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
19,"Chordata","Aves","Gruiformes","Rallidae","Fulica","atra",,"metabolic rate",15.71,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
20,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","ochropus",,"body mass",90,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
20,"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","ochropus",,"metabolic rate",3.32,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
21,"Chordata","Aves","Accipitriformes","Accipitridae","Buteo ","buteo",,"body mass",1012,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
21,"Chordata","Aves","Accipitriformes","Accipitridae","Buteo ","buteo",,"metabolic rate",13.52,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
22,"Chordata","Aves","Galliformes","Phasianidae","Coturnix","chinensis",,"body mass",49,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
22,"Chordata","Aves","Galliformes","Phasianidae","Coturnix","chinensis",,"metabolic rate",2.26,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
23,"Chordata","Aves","Galliformes","Phasianidae","Coturnix","japonica",,"body mass",115,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
23,"Chordata","Aves","Galliformes","Phasianidae","Coturnix","japonica",,"metabolic rate",3.52,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
24,"Chordata","Aves","Bucerotiformes","Upupidae","Upupa","epops",,"body mass",67,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
24,"Chordata","Aves","Bucerotiformes","Upupidae","Upupa","epops",,"metabolic rate",1.99,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
